,price,dimension 1,dimension 2,color,clarity,cut,6,7
30,-0.4589157408116358,-1.3298159668575076,-0.48945175395199997,30.0,-0.7325136155568238,1.0,4.0,1.0
31,2.0432131758317325,3.124017356862716,-0.12041052841411506,31.0,0.5239361257490143,4.0,5.0,2.0
32,-0.7394088541881063,-1.2848869636125333,-1.8486313035955768,32.0,0.035316781907852236,4.0,8.0,1.0
33,-0.7727471777618959,-1.5921286181636602,-0.4591813187536089,33.0,-0.38349979852742383,4.0,5.0,1.0
34,2.8551141536926687,2.96556933789468,-0.0969883598393952,34.0,-0.6627108521509478,1.0,6.0,2.0
35,-0.7940536251586788,-2.216919919701197,-0.38488807756425336,35.0,0.035316781907852236,1.0,7.0,1.0
36,-0.8018242118563291,-2.2620614014015064,0.9741283250176899,36.0,-0.8721191423685858,1.0,5.0,2.0
37,0.8132045008198103,1.117847795235236,-0.33509926692314057,37.0,0.5239361257490143,1.0,6.0,1.0
38,0.4770639601246834,1.2596026046559652,0.10353290187030326,38.0,-0.7325136155568238,0.0,8.0,1.0
39,-0.584749112496165,-1.204875074134152,-1.4090066150805736,39.0,0.5239361257490143,2.0,6.0,1.0
40,-0.5601840319681095,-0.916344983549165,-0.5413110694501562,40.0,0.17492230871961426,5.0,3.0,1.0
41,0.3928408268856359,1.2068443706927883,0.11211510673735808,41.0,-1.3607384862097478,2.0,7.0,3.0
42,0.06371888062709627,0.7226773292884702,0.15993816218660864,42.0,1.2917665232136952,5.0,3.0,4.0
43,3.4659825337627845,4.2574757626313176,-0.7028367052040403,43.0,0.38433059893725213,3.0,6.0,1.0
44,2.2758294485871966,2.9310735735690727,0.7988761261217716,44.0,1.3615692866195763,2.0,6.0,3.0
45,2.441017081934019,2.018527788843948,-0.4408229817025687,45.0,0.5937388891548953,2.0,2.0,1.0
46,-0.8243839796882168,-2.013114890196041,0.49062318349918493,46.0,0.24472507212549524,0.0,7.0,2.0
47,0.09379857106961323,1.8485051891453264,0.9375346329882024,47.0,-1.151330195992105,3.0,8.0,5.0
48,0.18704561144141574,1.1611968693721677,-1.6898375978880253,48.0,0.24472507212549524,5.0,7.0,1.0
49,3.2042892269128864,2.847616238273153,-0.08525319456926339,49.0,-0.2438942717156668,2.0,4.0,3.0
50,-0.781269756720609,-2.4442929711056043,-0.8083719821257521,50.0,0.24472507212549524,0.0,6.0,1.0
51,1.4205635836716315,3.0332281177576257,0.34851037093574383,51.0,-1.3607384862097478,3.0,7.0,2.0
52,-0.4348519884576222,-0.01221107300297222,1.1465477135176163,52.0,1.9897941572724904,0.0,8.0,5.0
53,-0.2375793519721152,0.0844111995256028,-0.2112142903291253,53.0,0.31452783553137625,1.0,7.0,1.0
54,0.10933974446491364,0.5102247030693159,-2.064262126524861,54.0,0.5239361257490143,4.0,6.0,1.0
55,-0.8143574162073778,-2.37391008246095,0.984640754135923,55.0,0.24472507212549524,3.0,4.0,3.0
56,-0.08241828210613192,1.7562319707321645,1.849954060469019,56.0,-1.4305412496156238,5.0,8.0,2.0
57,0.2524689381538901,0.7272084421469017,-0.2864533279703669,57.0,-0.034485981498023795,1.0,7.0,1.0
58,0.3176416007793436,1.2289667916448321,-0.7946250881282598,58.0,-0.4533025619333048,4.0,7.0,1.0
59,-0.4656836711612021,-0.3451604362233731,1.6480652430742815,59.0,-1.5003440130215049,2.0,6.0,2.0
60,-0.31979717251499484,-0.044237398912004934,1.1589170254601564,60.0,-0.5929080887450668,3.0,6.0,2.0
61,-0.5674532904917178,-1.09007840275715,-0.06887475905437446,61.0,-0.38349979852742383,4.0,4.0,1.0
62,-0.8775247661366633,-2.509800054548491,-1.252128815172675,62.0,0.4541333623431333,3.0,7.0,3.0
63,-0.2741763086771775,-0.10881337723296199,0.2666683759580121,63.0,-0.8721191423685858,2.0,5.0,2.0
64,-0.6749881838237158,-1.7896827638026485,-0.43535727067782526,64.0,-0.4533025619333048,3.0,6.0,1.0
65,-0.33258104095306457,-0.24809850661336225,-1.5267221442519943,65.0,1.4313720500254523,1.0,7.0,4.0
66,0.0880332970681308,2.590522679800276,-0.5248583284616216,66.0,4.921510220319453,6.0,9.0,5.0
67,-0.4158015178440281,-0.740264558382033,0.7886005749424289,67.0,0.31452783553137625,1.0,6.0,2.0
68,-0.8148587443814197,-2.1890027161933214,1.4156720059603989,68.0,-0.8721191423685858,1.0,5.0,1.0
69,-0.7672325678474345,-2.124156001770682,-0.8449248837626226,69.0,-0.6627108521509478,2.0,4.0,1.0
70,0.214367996926702,1.1016128798110791,-0.7770232835585673,70.0,-1.290935722803867,3.0,7.0,3.0
71,0.40161406993137,1.6440615165232217,3.2092774017959296,71.0,-0.2438942717156668,3.0,6.0,4.0
72,-0.8085921422058954,-2.5241345989719757,0.10338340818681788,72.0,-0.4533025619333048,2.0,4.0,3.0
73,-0.8637382413505097,-1.7838344992893085,1.367232132364353,73.0,-1.081527432586224,2.0,8.0,3.0
74,-0.7108331482677153,-1.6734139848012801,1.355955047454857,74.0,-1.5003440130215049,1.0,5.0,2.0
75,0.3635131287041819,1.1034188087150927,-0.3320976097130889,75.0,0.4541333623431333,4.0,6.0,3.0
76,-0.8419304657796851,-2.2640791492508177,1.4280344714666233,76.0,-2.0587661202685483,3.0,7.0,2.0
77,-0.8008215555082451,-1.4309886249604749,2.228314013188594,77.0,-1.7795550666450242,0.0,7.0,3.0
78,-0.8158614007295036,-1.6883460785265931,0.8993132064376343,78.0,1.2917665232136952,2.0,7.0,4.0
79,0.3938434832337198,1.9217035887599931,0.031316315513284246,79.0,-2.0587661202685483,0.0,8.0,2.0
80,-0.3162878752967012,0.04300897136508794,0.6997865629671381,80.0,-1.2211329593979858,3.0,5.0,3.0
81,-0.742166159145337,-2.265796347855651,0.07149218619836313,81.0,-0.034485981498023795,1.0,5.0,1.0
82,-0.04456800496596475,0.8973507973288041,2.391316694291811,82.0,1.2917665232136952,0.0,7.0,4.0
83,0.02035399357246766,-0.07580922022711759,0.25961864646300553,83.0,-0.034485981498023795,0.0,4.0,3.0
84,-0.8381705044743704,-2.168389184510093,0.05966543717157563,84.0,0.10511954531373324,5.0,7.0,1.0
85,0.11685966707554288,1.211304950795291,1.9025591243552764,85.0,1.6407803402430905,1.0,7.0,4.0
86,1.9118651942327416,2.930250304391225,0.35115223779645327,86.0,0.7333444159666523,2.0,7.0,3.0
87,-0.8549649983047757,-1.8939730777387833,1.3806680260495783,87.0,-1.011724669180348,3.0,7.0,2.0
88,0.06697751375836894,1.0481408478106624,-0.32790391210202996,88.0,1.0823582329960524,4.0,8.0,3.0
89,0.06422020880113821,1.3355345887795842,1.8982001998016569,89.0,-1.2211329593979858,3.0,7.0,2.0
90,1.213515047792307,1.2851978501317718,0.5509710088391656,90.0,-0.5929080887450668,2.0,4.0,2.0
91,0.2993431224268124,1.3501430522644597,-1.2612831791916141,91.0,0.10511954531373324,1.0,8.0,1.0
92,-0.545645514920893,-1.0969936972696706,-0.06752101028760238,92.0,-0.5231053253391859,0.0,5.0,3.0
93,-0.7181024067913235,-1.5742557680819884,0.4380249105283637,93.0,0.17492230871961426,4.0,3.0,2.0
94,0.8066872345572651,1.6357257486282886,0.05605197485318664,94.0,0.10511954531373324,3.0,6.0,2.0
95,0.4291871195036772,1.0490817592966928,0.1228686823503674,95.0,1.0125554695901762,3.0,6.0,3.0
96,-0.7063211947013377,-0.3551005361037954,-0.6103559520709338,96.0,0.9427527061842952,3.0,9.0,3.0
97,-0.7587099888887214,-2.1291488531842324,-0.39694559954563785,97.0,0.5937388891548953,2.0,6.0,1.0
98,-0.712587796876862,-1.8321963030275359,-0.8829701668399478,98.0,0.31452783553137625,1.0,6.0,1.0
99,-0.5085472300417887,-1.2687989075429538,-0.9518692070363858,99.0,0.8031471793725333,3.0,4.0,3.0
100,3.0208031152135333,4.479506569142695,1.0790269035226068,100.0,-1.151330195992105,4.0,7.0,2.0
101,-0.6967959593945406,-1.6802616839065418,0.0012106436761499311,101.0,-0.034485981498023795,1.0,5.0,1.0
102,-0.2323154061446747,-0.02700258029273784,0.2553499199984102,102.0,-0.4533025619333048,1.0,5.0,2.0
103,0.7287307034937419,2.046540297102165,0.4592054199229372,103.0,-0.2438942717156668,0.0,8.0,2.0
104,-0.5804878230168085,-0.7838408205204501,0.7942791424842509,104.0,0.10511954531373324,2.0,7.0,2.0
105,-0.3167892034707432,1.1017801493702286,1.022123501867367,105.0,-0.3136970351215478,5.0,8.0,2.0
106,0.9430484978966752,3.2667688760457265,0.7653250749048706,106.0,-0.034485981498023795,6.0,7.0,3.0
107,-0.7943042892456997,-2.4399900468686733,0.09275793616438237,107.0,-0.1740915083097858,3.0,3.0,1.0
108,1.5125573036083293,4.722482486850901,1.055337442159372,108.0,-2.128568883674424,2.0,9.0,2.0
109,-0.2473552513659332,-0.10684494222184233,-0.18963965942624983,109.0,0.6635416525607762,1.0,5.0,3.0
110,-0.6925346699151841,-1.852288444936527,-0.425820141304657,110.0,-1.011724669180348,0.0,5.0,1.0
111,-0.6632069717337301,-1.056488833592727,0.37651747349384285,111.0,-0.034485981498023795,3.0,7.0,1.0
112,-0.5897623942365845,-0.8592154958790658,0.3518834611646741,112.0,0.31452783553137625,2.0,6.0,2.0
113,-0.8491997243032933,-2.536058582557424,-0.7975290197131989,113.0,0.17492230871961426,3.0,7.0,1.0
114,0.10006517324513757,1.8532642146925924,0.03069958202728848,114.0,0.10511954531373324,4.0,8.0,2.0
115,1.632625401291376,1.781238828220613,0.044913522617373594,115.0,-1.4305412496156238,1.0,4.0,2.0
116,-0.8166133929905666,-2.63191463979084,-1.6876528285291448,116.0,0.5239361257490143,3.0,6.0,1.0
117,-0.506040589171579,0.14773994190493708,0.6778719450683619,117.0,1.6407803402430905,5.0,7.0,4.0
118,-0.7847790539389028,-2.270666653778968,0.9721523819962363,118.0,0.38433059893725213,2.0,6.0,2.0
119,3.2614406387536685,4.569051495194425,0.16680025883403996,119.0,-1.151330195992105,3.0,8.0,2.0
120,-0.8208746824699231,-2.314873851384924,0.5306764354956068,120.0,-1.2211329593979858,1.0,6.0,2.0
121,2.186342369520709,4.608460761960447,0.6054153538670941,121.0,0.7333444159666523,4.0,8.0,2.0
122,-0.7734991700229589,-1.6255434911372126,1.7940848558132592,122.0,0.7333444159666523,2.0,5.0,4.0
123,1.2080004378778453,2.961336201877824,-1.4502298154275508,123.0,-0.034485981498023795,3.0,7.0,1.0
124,1.7093286119197943,4.084480242805888,-1.5926676314619919,124.0,2.478413501113653,4.0,8.0,5.0
125,-0.792298976549532,-1.4345475439668782,0.8736479106020643,125.0,-0.4533025619333048,3.0,7.0,2.0
126,0.4148992665434817,2.2447685362456804,0.4369016246750002,126.0,-0.3136970351215478,5.0,8.0,2.0
127,-0.7273769780110996,-1.621118617506448,1.347611792125467,127.0,-0.9419219057744668,2.0,4.0,1.0
128,0.58936147111008,1.566438460881842,0.9693375435586419,128.0,-0.8721191423685858,3.0,6.0,2.0
129,-0.17391067386878764,-0.25634592888422364,-1.069919763438401,129.0,-0.1740915083097858,0.0,5.0,3.0
130,0.6136758875511146,-6.672035112903263,5.131932642210436,130.0,-2.9662020445449864,3.0,5.0,5.0
131,-0.4995233229090337,-0.774281011810397,1.6932865255944158,131.0,0.4541333623431333,0.0,5.0,2.0
132,-0.2463525950178493,-0.1253442931921926,-0.18672207446316197,132.0,0.4541333623431333,3.0,5.0,1.0
133,-0.8775247661366633,-2.7592940681548583,-1.221630879358327,133.0,0.31452783553137625,5.0,5.0,1.0
134,-0.2826988876358906,-0.0620567670361692,-0.6430000791699082,134.0,0.10511954531373324,2.0,6.0,2.0
135,-0.4323453475874125,-1.1810592508851991,-1.4100265582143843,135.0,-0.2438942717156668,3.0,2.0,1.0
136,-0.2543738458025205,0.3203123576202726,-0.24077790250161266,136.0,0.9427527061842952,0.0,8.0,3.0
137,-0.8542130060437128,-2.8017261506196114,0.13600291234872292,137.0,0.035316781907852236,3.0,3.0,3.0
138,-0.6652122844298979,-1.2775418090072928,-1.4000265527852704,138.0,0.38433059893725213,4.0,6.0,1.0
139,-0.8494503883903142,-2.2876999284202273,0.9752693790896534,139.0,-0.1042887449039048,5.0,4.0,3.0
140,-0.08266894619315289,1.5638778483541333,-0.8345224028137039,140.0,-0.4533025619333048,4.0,9.0,1.0
141,-0.67348419930159,-1.5218731781912904,0.43151830047336814,141.0,0.31452783553137625,1.0,5.0,3.0
142,3.230358291963068,5.7077844269428715,-0.4149625697493332,142.0,-1.151330195992105,5.0,6.0,2.0
143,-0.4599183971597197,-0.2348451056388074,-0.6269039386051494,143.0,1.2917665232136952,2.0,8.0,3.0
144,-0.4092842515814828,0.026251132863916178,1.1517274416938332,144.0,-0.9419219057744668,5.0,6.0,2.0
145,-0.328319751473708,0.09656349922576297,2.040106745516299,145.0,0.24472507212549524,3.0,6.0,2.0
146,-0.8053335090746226,-2.1361810559422034,0.9581044128312854,146.0,-0.5231053253391859,3.0,6.0,2.0
147,0.10106782959322147,1.1282643483019503,-0.3362115674361013,147.0,0.5239361257490143,5.0,8.0,1.0
148,-0.4872407826450059,-0.5141502734929764,-1.4919750835895091,148.0,0.6635416525607762,1.0,7.0,1.0
149,-0.4709476169886426,-0.19612343925754105,-1.0796068658578428,149.0,0.7333444159666523,6.0,6.0,1.0
150,0.5627910778858567,1.2033533125531894,-0.34425805582371954,150.0,0.4541333623431333,2.0,7.0,1.0
151,2.304655818594609,3.442950736257938,-0.426140742251245,151.0,-0.034485981498023795,5.0,4.0,2.0
152,0.08001204628345962,0.7128955012185264,0.6158943136781213,152.0,0.24472507212549524,3.0,6.0,2.0
153,1.6985500561778926,1.2837955307274787,-0.3523209905653391,153.0,-0.1042887449039048,0.0,5.0,1.0
154,0.04842837131881682,1.1593058361324078,-1.6903633041416242,154.0,0.38433059893725213,6.0,8.0,1.0
155,1.6757396242589837,3.1596460212874002,0.3297681773674634,155.0,-0.4533025619333048,5.0,5.0,2.0
156,-0.8419304657796851,-2.349898087019228,0.5311846200136747,156.0,0.38433059893725213,0.0,8.0,2.0
157,-0.33985029947667283,-0.3984020216121624,-1.0548484702518808,157.0,0.4541333623431333,3.0,3.0,1.0
158,-0.6742361915626529,-1.731357669347859,-0.44244393031490264,158.0,-0.2438942717156668,1.0,4.0,1.0
159,-0.17892395560920715,-0.10460331283668135,-0.6404155262172875,159.0,0.6635416525607762,0.0,6.0,1.0
160,3.1892493816916283,4.9500017471721565,-0.7809791022997975,160.0,-0.2438942717156668,4.0,8.0,2.0
161,-0.4100362438425457,-0.8880088544258955,0.8085942582216112,161.0,-0.7325136155568238,1.0,4.0,3.0
162,2.9799448690291146,2.887180190464068,-0.09198730524021562,162.0,0.24472507212549524,0.0,6.0,1.0
163,0.7886394202917548,1.7396455871335408,0.9461255709625833,163.0,-0.2438942717156668,3.0,6.0,2.0
164,-0.4769635550771459,0.15360895773282646,1.1388700742340196,164.0,-1.7097523032391482,2.0,7.0,2.0
165,0.6510248365172397,1.335313028647498,-0.8107306823945989,165.0,0.5239361257490143,3.0,6.0,1.0
166,0.14568603708295494,0.8589705272983597,0.15226859093696207,166.0,-1.2211329593979858,4.0,5.0,3.0
167,-0.4910007439503205,-1.071997977402193,0.37886241183542313,167.0,-0.034485981498023795,3.0,4.0,2.0
168,0.2604901889385613,0.8630613671304487,-0.30216076304942324,168.0,-0.1042887449039048,1.0,8.0,1.0
169,-0.4581637485505729,-1.0816860974382123,0.8305841597391467,169.0,-0.1740915083097858,1.0,4.0,3.0
170,-0.06838109323295734,0.8007484930988142,1.511437356732207,170.0,-1.290935722803867,1.0,8.0,4.0
171,2.479368687248229,2.024401569887555,0.913346276738484,171.0,-0.4533025619333048,1.0,3.0,2.0
172,-0.5920183710197733,-0.763937222792536,0.34424907960219353,172.0,-0.7325136155568238,2.0,7.0,2.0
173,-0.7607153015848892,-1.9606851802799674,-0.4174681528679407,173.0,0.7333444159666523,4.0,6.0,1.0
174,-0.8627355850024259,-2.516821588288679,-1.25085663993672,174.0,0.31452783553137625,4.0,6.0,1.0
175,-0.6559377132101218,-1.1850000484030019,-0.06156090056037569,175.0,1.0125554695901762,1.0,7.0,4.0
176,-0.8193706979477973,-2.431970675252979,0.5399380399763142,176.0,0.6635416525607762,2.0,4.0,3.0
177,0.6184385052045129,2.5436713768107624,0.40953013965565027,177.0,-2.337977173892067,3.0,8.0,2.0
178,-0.03604542600725162,1.0346251379861628,0.12805387129526957,178.0,-0.034485981498023795,2.0,8.0,3.0
179,2.2166727240502473,1.8161050575039834,-0.4155809159664908,179.0,0.10511954531373324,2.0,3.0,1.0
180,-0.7975629223769725,-2.322156313764957,-1.7236586733139883,180.0,-0.1042887449039048,4.0,3.0,1.0
181,0.15245396743252124,1.2020639977345737,0.5602575380159772,181.0,-0.4533025619333048,2.0,8.0,2.0
182,-0.2907201384205618,0.036884802108470706,-0.6539805988746157,182.0,-0.3136970351215478,0.0,8.0,1.0
183,-0.6323752890301502,-0.6059542633056606,-0.58292075468232,183.0,1.5709775768372145,0.0,8.0,4.0
184,-0.5348669591789911,-0.05388820528674848,-0.19021036385586895,184.0,-0.8023163789627048,5.0,7.0,2.0
185,1.0743964794956655,1.7952663235011568,0.9465148038326227,185.0,-1.9889633568626668,3.0,3.0,2.0
186,-0.3736899512245044,-0.8717453670049752,-0.5469575025452171,186.0,0.17492230871961426,3.0,2.0,1.0
187,-0.6431538447720521,-0.2882459994115099,2.5519121125995405,187.0,-4.501862839474348,2.0,7.0,5.0
188,0.042412433230313434,1.0917919393175375,-0.7796007353096491,188.0,0.035316781907852236,4.0,7.0,2.0
189,-0.8624849209154049,-2.2373482136689824,-0.38193095519383036,189.0,-0.3136970351215478,0.0,8.0,1.0
190,-0.5022806278662644,-0.8478802309178309,-0.5455755567437002,190.0,-1.2211329593979858,4.0,3.0,1.0
191,-0.7958082737678256,-2.33831846514026,-0.8176575444701529,191.0,-1.290935722803867,1.0,5.0,1.0
192,-0.7496860817559663,-2.4012114540979304,-0.36226530649282174,192.0,-0.1740915083097858,0.0,6.0,1.0
193,-0.4158015178440281,0.1151916301252672,-0.21118609329438043,193.0,-0.8721191423685858,2.0,8.0,3.0
194,0.1226249410770253,1.6185749696451799,-0.3874186580020608,194.0,-1.151330195992105,6.0,6.0,1.0
195,-0.782021748981672,-2.1696374105986096,-0.38838474527701183,195.0,-0.9419219057744668,3.0,3.0,1.0
196,-0.7589606529757423,-2.141725844335518,-0.3942018369433989,196.0,0.035316781907852236,1.0,3.0,1.0
197,-0.8627355850024259,-2.0463743385969466,0.04844280413968096,197.0,-1.3607384862097478,5.0,6.0,1.0
198,-0.7752538186321057,-1.0076712591810197,1.2728620024592108,198.0,-0.2438942717156668,1.0,9.0,2.0
199,-0.8484477320422303,-2.494840123986884,2.3580095128833984,199.0,-2.8265965177332233,1.0,3.0,3.0
200,-0.5238377393500682,0.026457580023974542,0.7009095387793134,200.0,-1.011724669180348,6.0,4.0,2.0
201,1.190203287699356,2.6895954871464305,0.3741636058044696,201.0,2.2690052108960144,3.0,7.0,5.0
202,-0.18844919091600415,0.8386141398107683,0.14935078887563888,202.0,0.5937388891548953,3.0,8.0,2.0
203,-0.7667312396733926,-1.9483471742611769,-0.41684268627461896,203.0,-0.2438942717156668,1.0,5.0,1.0
204,3.2281023151798798,4.142695259550549,-1.1468302993585826,204.0,1.8501886304607384,5.0,5.0,3.0
205,-0.7471794408857566,-1.5851697766486812,1.3452768640097252,205.0,-1.6399495398332669,0.0,5.0,3.0
206,1.5473996117042448,3.35784960146931,2.10968459663166,206.0,-0.8721191423685858,5.0,6.0,3.0
207,-0.8146080802943987,-1.8899902013439887,-0.8754756395487844,207.0,0.17492230871961426,3.0,8.0,1.0
208,2.521730917954773,4.489599757428517,-0.2838195244299146,208.0,1.2917665232136952,5.0,7.0,4.0
209,0.08151603080558546,1.2511297041328373,1.4535022813373566,209.0,-0.1740915083097858,1.0,8.0,4.0
210,-0.7574566684536165,-2.393192082482237,0.08491479731910995,210.0,0.7333444159666523,0.0,6.0,1.0
211,-0.7153451018340928,-0.9891444643271327,-0.528880204428476,211.0,-1.2211329593979858,3.0,8.0,3.0
212,-0.7587099888887214,-2.1882707101397094,-0.8411152044910744,212.0,0.8729499427784143,4.0,4.0,1.0
213,0.9021902517122564,0.9106173266912382,-1.2119824635622571,213.0,1.0125554695901762,1.0,5.0,3.0
214,-0.8484477320422303,-2.796027672336398,0.13269881032997785,214.0,0.8729499427784143,2.0,4.0,3.0
215,-0.08893554836867726,0.5324552203399642,1.9940153843595088,215.0,-1.6399495398332669,1.0,7.0,4.0
216,1.5669514104918807,4.135413062630061,-1.1467743155972454,216.0,2.1992024474901384,4.0,8.0,5.0
217,-0.565197313708529,-1.0243446785800057,2.304724679183753,217.0,1.9199913938666144,2.0,4.0,4.0
218,-0.6762415042588208,-1.602034588440253,0.44039119946837285,218.0,0.6635416525607762,3.0,3.0,2.0
219,-0.8512050369994609,-2.1540334306419924,-0.3936152426840364,219.0,0.31452783553137625,4.0,6.0,1.0
220,2.560583851443024,2.8387264774542373,-0.07857246039438379,220.0,-1.5701467764273862,2.0,7.0,4.0
221,-0.7085771714845265,-1.6688309867017557,0.901149960261147,221.0,-0.2438942717156668,1.0,4.0,1.0
222,-0.781269756720609,-2.450852766290673,-0.8086876009498069,222.0,0.5239361257490143,3.0,3.0,1.0
223,-0.8188693697737552,-1.6770173134638242,0.44851926138680825,223.0,0.8031471793725333,1.0,8.0,3.0
224,-0.19195848813429786,0.17975926083220584,-0.6709602091896268,224.0,-0.2438942717156668,4.0,7.0,1.0
225,0.2544742508500579,1.09386880636914,-0.3318405819156357,225.0,0.5239361257490143,2.0,7.0,3.0
226,0.25021296137070137,2.0018201410850507,-1.021370254820803,226.0,-0.38349979852742383,6.0,8.0,1.0
227,-0.09695679915334847,0.9849274263357483,1.4918591611659204,227.0,-1.9889633568626668,2.0,8.0,2.0
228,0.0278739161830969,0.8972337615901423,1.0470829415094451,228.0,-0.8023163789627048,4.0,6.0,2.0
229,-0.7028118974830441,-1.2942298592883899,-1.400197211356597,229.0,1.2917665232136952,3.0,8.0,4.0
230,-0.5371229359621799,-0.731374328959928,-0.11572628206615304,230.0,0.8729499427784143,5.0,3.0,3.0
231,0.10106782959322147,0.3430044859528276,1.1179817979302302,231.0,-2.337977173892067,2.0,3.0,4.0
232,0.004311492003125289,0.8624676167332365,1.059622803474194,232.0,-2.9662020445449864,2.0,7.0,4.0
233,-0.2022357157021578,-0.8579831074499267,-0.5503118172705116,233.0,0.7333444159666523,0.0,3.0,3.0
234,0.2183786223190376,1.207959116813744,-0.7931288778249067,234.0,-0.2438942717156668,1.0,8.0,1.0
235,0.1727577584812202,1.2755587774743993,-1.249296446892715,235.0,-0.8023163789627048,4.0,8.0,1.0
236,0.7151948427946092,1.1757289161475553,-0.3407571489399094,236.0,0.31452783553137625,3.0,6.0,3.0
237,-0.6326259531171712,-0.045502537832609186,1.5994525516167852,237.0,2.6180190279254143,6.0,8.0,5.0
238,-0.8494503883903142,-2.3399607068834256,0.0777119309883075,238.0,0.9427527061842952,4.0,5.0,4.0
239,-0.2784375981565341,-0.2179699554663084,-0.621688912192649,239.0,-0.7325136155568238,0.0,7.0,1.0
240,-0.35639412922005714,0.09614994539560906,2.042747583989292,240.0,-0.6627108521509478,1.0,7.0,4.0
241,0.4394643470715372,1.3720985274455142,0.9927743248445925,241.0,-1.151330195992105,2.0,7.0,2.0
242,-0.08317027436719485,0.15047042309189823,-1.1192091386951675,242.0,-0.034485981498023795,1.0,6.0,1.0
243,2.372585786177293,4.500211098490612,0.17314034093964328,243.0,-0.6627108521509478,5.0,8.0,1.0
244,-0.8188693697737552,-1.8817041352527177,0.02390170571391983,244.0,0.4541333623431333,3.0,7.0,1.0
245,-0.049831950793405216,0.9457752932922397,2.8357886354968227,245.0,1.3615692866195763,5.0,2.0,4.0
246,-0.3408529558247567,0.16467812431488396,1.5894977084336892,246.0,-2.337977173892067,1.0,7.0,4.0
247,0.7249707421884273,1.2854206035543956,0.552752443974717,247.0,-1.290935722803867,2.0,5.0,3.0
248,0.5863535020658283,1.3217268059155745,1.906841962527724,248.0,-3.036004807950867,1.0,6.0,4.0
249,0.3091190218206304,1.136482084923229,0.5625189606348516,249.0,0.9427527061842952,4.0,6.0,4.0
250,-0.8371678481262864,-1.5413783256856939,0.8854070337358891,250.0,-0.1740915083097858,4.0,8.0,3.0
